time,latitude,longitude,depth,mag,magType,nst,gap,dmin,rms,net,id,updated,place,type,horizontalError,depthError,magError,magNst,status,locationSource,magSource
2019-05-17T00:26:36.512Z,61.6411,-149.705,35.1,3.5,ml,,,,0.79,ak,ak0196aks6zz,2019-05-18T00:28:26.820Z,"5km WNW of Meadow Lakes, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-17T00:26:31.240Z,44.6031,-114.305,5,2.8,ml,,80,0.705,1.03,us,us70003md3,2019-05-17T21:07:37.040Z,"12km NNW of Challis, Idaho",earthquake,2.1,1.9,0.091,44,reviewed,us,us
2019-05-17T00:18:57.738Z,52.8155,160.4005,35,4.4,mb,,160,1.66,0.67,us,us70003mcg,2019-05-17T03:22:34.040Z,"120km ESE of Petropavlovsk-Kamchatskiy, Russia",earthquake,6.3,2,0.059,84,reviewed,us,us
2019-05-17T00:18:20.317Z,49.2073,154.4442,117.47,4.4,mb,,174,4.41,0.56,us,us60003rpq,2019-05-25T04:49:16.040Z,"203km SW of Severo-Kuril'sk, Russia",earthquake,13.3,9.9,0.057,88,reviewed,us,us
2019-05-17T00:14:48.865Z,-21.9571,-68.7122,111.86,4.2,mb,,51,0.517,0.67,us,us70003mce,2019-05-17T03:19:56.040Z,"60km NNE of Calama, Chile",earthquake,5.8,6.2,0.199,7,reviewed,us,us
2019-05-16T23:51:10.547Z,52.9043,-162.0811,35,2.5,ml,,244,2.064,0.43,us,us60003ryp,2019-05-25T03:57:44.040Z,"233km SSE of False Pass, Alaska",earthquake,7.8,2,0.115,10,reviewed,us,us
2019-05-16T23:50:13.084Z,35.993,-96.8102,5,2.7,mb_lg,,52,0.181,0.37,us,us70003mc4,2019-05-24T04:54:50.901Z,"3km WNW of Cushing, Oklahoma",earthquake,1.1,1.5,0.069,54,reviewed,us,us
2019-05-16T23:49:57.519Z,35.9769,-96.809,5,2.5,mb_lg,,53,0.174,0.31,us,us70003mc3,2019-05-17T20:57:50.969Z,"3km WSW of Cushing, Oklahoma",earthquake,1.5,2,0.092,31,reviewed,us,us
2019-05-16T23:49:27.865Z,-14.3884,-70.9499,32.05,4.4,mwr,,141,3.311,0.74,us,us70003mc5,2019-05-17T04:15:18.918Z,"17km SE of Mosoc Cancha, Peru",earthquake,8,6.2,0.093,11,reviewed,us,us
2019-05-16T22:53:43.514Z,35.984,-96.8001,5,3.4,mb_lg,,54,0.17,0.25,us,us70003mbj,2019-05-17T21:15:20.442Z,"2km W of Cushing, Oklahoma",earthquake,0.8,1.6,0.048,113,reviewed,us,us
2019-05-16T22:52:43.938Z,-4.5883,-105.7309,10,5.8,mww,,72,15.909,0.75,us,us70003mbq,2019-05-17T22:54:21.538Z,"Central East Pacific Rise",earthquake,12.3,1.8,0.043,53,reviewed,us,us
2019-05-16T22:30:55.318Z,12.0142,-89.0699,10,4.8,mb,,98,2.113,0.75,us,us70003mbd,2019-05-17T03:16:06.040Z,"151km SSW of Puerto El Triunfo, El Salvador",earthquake,7.5,1.9,0.032,304,reviewed,us,us
2019-05-16T22:18:05.706Z,-2.5866,100.876,64.5,4.4,mb,,145,2.722,0.24,us,us60003rc2,2019-05-24T03:15:06.040Z,"79km SW of Sungaipenuh, Indonesia",earthquake,11.9,12.3,0.219,6,reviewed,us,us
2019-05-16T21:25:06.403Z,-20.3928,-178.155,571.02,4.1,mb,,91,4.449,0.31,us,us60003rc1,2019-05-24T03:31:55.040Z,"63km ENE of Ndoi Island, Fiji",earthquake,15.7,6.6,0.111,22,reviewed,us,us
2019-05-16T19:12:04.070Z,33.7793333,-117.7345,13.73,2.59,ml,108,23,0.0481,0.2,ci,ci38596992,2019-05-17T16:00:43.415Z,"6km ENE of North Tustin, CA",earthquake,0.15,0.26,0.138,25,reviewed,ci,ci
2019-05-16T18:47:22.522Z,53.5762,-164.7844,44.6,2.6,ml,,,,0.46,ak,ak01969834na,2019-05-25T00:25:37.855Z,"90km SE of Akutan, Alaska",earthquake,,7.7,,,reviewed,ak,ak
2019-05-16T18:19:47.234Z,35.0942,-96.3073,15.4,3.3,mb_lg,,146,0.29,0.31,us,us70003m5w,2019-05-17T21:48:02.735Z,"8km E of Holdenville, Oklahoma",earthquake,2.4,7.3,0.05,106,reviewed,us,us
2019-05-16T17:55:59.330Z,44.6648333,-112.0453333,3.51,2.64,ml,37,76,0.259,0.21,mb,mb80344209,2019-05-16T18:21:17.402Z,"43km E of Lima, Montana",earthquake,0.38,3.13,0.19,17,reviewed,mb,mb
2019-05-16T17:55:14.366Z,51.2846,-175.8797,45.8,3.6,ml,,,,0.56,ak,ak019697jeht,2019-05-25T00:25:35.101Z,"85km SE of Adak, Alaska",earthquake,,4.4,,,reviewed,ak,ak
2019-05-16T17:02:34.210Z,19.0088,-65.3113,41,2.9,md,10,325,1.0198,0.25,pr,pr2019136014,2019-05-16T18:16:44.875Z,"78km N of Culebra, Puerto Rico",earthquake,2.14,8.82,0.45,8,reviewed,pr,pr
2019-05-16T16:22:16.555Z,12.6241,-87.8557,62.02,5.9,mww,,42,1.533,1.19,us,us70003m2q,2019-05-17T17:47:59.508Z,"45km WSW of Jiquilillo, Nicaragua",earthquake,7.7,3.2,0.039,63,reviewed,us,us
2019-05-16T15:59:16.097Z,52.7734,-168.2671,31.2,2.6,ml,,,,0.39,ak,ak019696ddue,2019-05-25T00:25:29.371Z,"44km ESE of Nikolski, Alaska",earthquake,,3.3,,,reviewed,ak,ak
2019-05-16T15:56:49.180Z,44.594,-114.3113,5,2.6,ml,,57,0.706,0.94,us,us70003m2r,2019-05-17T16:45:54.040Z,"11km NNW of Challis, Idaho",earthquake,3,1.9,0.059,38,reviewed,us,us
2019-05-16T15:53:12.404Z,44.5898,-114.3113,5,3,ml,,41,0.704,0.94,us,us70003m2f,2019-05-17T16:29:15.040Z,"11km NNW of Challis, Idaho",earthquake,2.8,1.9,0.041,78,reviewed,us,us
2019-05-16T15:18:05.377Z,-3.1526,130.424,13.65,4.5,mb,,84,4.876,0.62,us,us70003m2a,2019-05-17T16:05:15.040Z,"168km E of Amahai, Indonesia",earthquake,9.8,4.6,0.091,38,reviewed,us,us
2019-05-16T14:39:03.033Z,-8.6904,112.535,83.79,4.7,mb,,58,1.614,0.65,us,usd000a1ka,2019-05-22T00:59:52.121Z,"37km S of Gombangan, Indonesia",earthquake,5.5,8.2,0.118,22,reviewed,us,us
2019-05-16T14:32:49.376Z,-17.8136,-70.1711,114.14,5.1,mww,,136,0.577,1.16,us,usd000a1k6,2019-05-16T17:19:53.837Z,"22km NNE of Tacna, Peru",earthquake,7.7,3.8,0.071,19,reviewed,us,us
2019-05-16T14:26:32.120Z,19.734,-65.2031,101,3.35,md,10,304,1.7179,0.33,pr,pr2019136012,2019-05-16T16:04:52.219Z,"156km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,4.67,9.9,0.3,10,reviewed,pr,pr
2019-05-16T13:14:30.710Z,19.0016,-65.367,54,3,md,4,329,1.1817,0.12,pr,pr2019136013,2019-05-16T16:08:15.371Z,"77km N of Culebra, Puerto Rico",earthquake,2.99,8.66,0.26,3,reviewed,pr,pr
2019-05-16T13:07:44.570Z,18.9946,-65.378,59,3.14,md,11,314,0.9739,0.36,pr,pr2019136010,2019-05-16T15:28:21.745Z,"76km N of Culebra, Puerto Rico",earthquake,3.27,7.36,0.43,7,reviewed,pr,pr
2019-05-16T12:46:29.020Z,19.0211,-65.4215,45,2.9,md,14,312,0.9723,0.4,pr,pr2019136009,2019-05-22T12:54:51.040Z,"77km NNE of Luquillo, Puerto Rico",earthquake,3.14,11.1,0.39,12,reviewed,pr,pr
2019-05-16T12:24:31.200Z,33.994,-116.9155,6.77,2.52,ml,105,27,0.04606,0.16,ci,ci38596552,2019-05-16T22:43:46.988Z,"8km NNW of Banning, CA",earthquake,0.09,0.31,0.153,132,reviewed,ci,ci
2019-05-16T12:09:47.998Z,-5.17,152.864,35,4.9,mb,,121,7.05,0.71,us,us70003m0r,2019-05-16T12:56:20.040Z,"79km SSW of Taron, Papua New Guinea",earthquake,10.7,1.8,0.05,132,reviewed,us,us
2019-05-16T11:56:29.313Z,56.5168,-148.6737,9.8,2.5,ml,,,,0.63,ak,ak019693z2hi,2019-05-25T00:25:14.038Z,"266km ESE of Kodiak, Alaska",earthquake,,11.4,,,reviewed,ak,ak
2019-05-16T10:17:17.197Z,-4.3151,152.8639,35,5,mb,,100,0.709,0.59,us,usd000a1im,2019-05-16T10:34:13.040Z,"25km NW of Taron, Papua New Guinea",earthquake,5.1,2,0.103,30,reviewed,us,us
2019-05-16T10:12:53.930Z,35.6908333,-84.3668333,20.63,2.58,md,27,51,0.1393,0.14,se,se60271691,2019-05-17T10:31:45.488Z,"5km SSW of Loudon, Tennessee",earthquake,0.26,0.49,0.159,23,reviewed,se,se
2019-05-16T07:50:13.540Z,18.9998,-66.3858,49,2.82,md,14,276,0.5421,0.37,pr,pr2019136004,2019-05-16T08:03:39.550Z,"59km N of Brenas, Puerto Rico",earthquake,1.8,4.04,0.34,13,reviewed,pr,pr
2019-05-16T07:43:41.570Z,-23.788,-66.8129,221.9,4.4,mb,,53,1.505,0.87,us,usd000a1i1,2019-05-16T08:18:03.040Z,"69km NW of San Antonio de los Cobres, Argentina",earthquake,5.8,8.4,0.139,15,reviewed,us,us
2019-05-16T07:36:44.670Z,18.7295,-64.3466,10,2.79,md,11,215,1.4418,0.28,pr,pr2019136007,2019-05-17T05:01:56.040Z,"40km NE of Road Town, British Virgin Islands",earthquake,3.66,2.43,0.2,9,reviewed,pr,pr
2019-05-16T07:11:00.950Z,15.5418,-93.4459,79.75,4.4,mb,,137,1.458,0.66,us,usd000a1hz,2019-05-16T21:26:49.830Z,"29km SW of Pijijiapan, Mexico",earthquake,4.3,11.2,0.103,27,reviewed,us,us
2019-05-16T06:51:59.935Z,7.4162,94.3029,10,4.9,mb,,143,3.41,0.91,us,usd000a1hw,2019-05-16T07:14:06.040Z,"124km ESE of Mohean, India",earthquake,8.9,1.9,0.089,40,reviewed,us,us
2019-05-16T05:48:26.940Z,19.815,-65.0856,53,2.81,md,10,328,1.8066,0.33,pr,pr2019136006,2019-05-16T09:15:21.467Z,"162km NNW of Road Town, British Virgin Islands",earthquake,4,20.29,0.19,8,reviewed,pr,pr
2019-05-16T05:46:39.190Z,19.3316667,-155.1366667,5.92,2.58,ml,52,117,0.04612,0.11,hv,hv70954961,2019-05-16T23:24:50.540Z,"15km SE of Volcano, Hawaii",earthquake,0.3,0.46,0.168,41,reviewed,hv,hv
2019-05-16T05:19:46.640Z,18.8128,-68.7088,142,2.89,md,10,158,0.6763,0.29,pr,pr2019136005,2019-05-16T09:15:02.670Z,"18km NNW of Otra Banda, Dominican Republic",earthquake,4.01,1.78,0.43,10,reviewed,pr,pr
2019-05-16T04:18:18.640Z,19.8968,-65.147,40,3.19,md,19,298,1.8435,0.33,pr,pr2019136001,2019-05-16T12:20:52.490Z,"147km NNE of Vieques, Puerto Rico",earthquake,2.53,22.39,0.32,18,reviewed,pr,pr
2019-05-16T04:16:28.642Z,61.4501,-149.8972,47.8,2.7,ml,,,,0.49,ak,ak01968zkf86,2019-05-25T00:25:42.332Z,"8km SSE of Big Lake, Alaska",earthquake,,0.3,,,reviewed,ak,ak
2019-05-16T04:04:56.283Z,-2.3711,-76.9019,137.41,4.8,mb,,86,3.018,1.04,us,us70003lz2,2019-05-16T15:04:48.010Z,"135km E of Macas, Ecuador",earthquake,8.7,6.9,0.036,243,reviewed,us,us
2019-05-16T01:47:49.356Z,14.0715,-92.684,35,4.2,mb,,147,1.059,1.13,us,us70003lyh,2019-05-16T02:31:41.040Z,"71km SW of Ocos, Guatemala",earthquake,9.3,2,0.063,70,reviewed,us,us
2019-05-16T01:34:09.989Z,-34.499,-71.9832,10,4.4,mb,,128,0.75,0.74,us,us70003ly9,2019-05-16T02:13:29.040Z,"58km WNW of Santa Cruz, Chile",earthquake,2.1,1.9,0.162,11,reviewed,us,us
2019-05-16T01:23:59.424Z,-5.2257,152.6189,25.33,5.7,mww,,57,1.123,0.88,us,us70003ly5,2019-05-17T01:25:43.987Z,"95km SSW of Taron, Papua New Guinea",earthquake,6.8,4.5,0.063,24,reviewed,us,us
2019-05-16T01:14:01.240Z,13.1226,-89.5151,58.52,4.3,mb,,158,1.277,1.08,us,us70003lye,2019-05-17T17:46:51.578Z,"45km SSW of La Libertad, El Salvador",earthquake,7.2,8.7,0.075,50,reviewed,us,us
2019-05-16T01:07:15.155Z,4.907,125.3498,179.54,4.3,mb,,108,2.16,0.82,us,us70003lxx,2019-05-16T01:28:55.040Z,"56km SSW of Sarangani, Philippines",earthquake,9.4,3.2,0.098,30,reviewed,us,us
2019-05-16T00:48:12.240Z,3.3595,127.7866,96.73,4.3,mb,,122,2.604,0.85,us,us60003rb1,2019-05-25T02:40:11.040Z,"182km N of Tobelo, Indonesia",earthquake,7.3,9.8,0.16,11,reviewed,us,us
2019-05-16T00:32:13.592Z,-31.456,-69.3931,105.45,5.1,mww,,20,0.612,0.89,us,us70003lxa,2019-05-24T05:01:13.069Z,"13km S of Calingasta, Argentina",earthquake,4.9,3.2,0.052,35,reviewed,us,us
2019-05-16T00:29:14.216Z,-60.8693,-51.3275,10,4.5,mb,,76,3.676,0.94,us,us60003rb0,2019-05-24T05:10:01.040Z,"Scotia Sea",earthquake,8.2,1.9,0.172,10,reviewed,us,us
2019-05-16T00:02:41.036Z,-21.4292,-68.3506,114.37,4.5,mb,,44,0.906,1,us,us70003lx4,2019-05-28T03:04:50.040Z,"129km NNE of Calama, Chile",earthquake,6.2,6.8,0.099,30,reviewed,us,us
2019-05-15T22:53:26.646Z,55.7105,-149.3255,10.48,2.8,ml,,199,2.745,0.71,us,us60003s03,2019-05-28T02:24:08.040Z,"298km SE of Kodiak, Alaska",earthquake,8.7,8.1,0.071,26,reviewed,us,us
2019-05-15T22:26:04.753Z,37.7879,21.2506,10,4.1,mb,,128,0.811,0.91,us,us70003lvi,2019-05-28T00:34:17.040Z,"5km SW of Savalia, Greece",earthquake,3.2,2,0.213,6,reviewed,us,us
2019-05-15T22:08:19.494Z,24.4886,100.0363,10,4,mb,,96,3.214,1.21,us,us60003r7j,2019-05-28T00:11:10.040Z,"10km NW of Aihua, China",earthquake,5.8,2,0.231,5,reviewed,us,us
2019-05-15T21:50:49.611Z,38.6475,-118.5512,6.1,2.7,ml,18,57.78,0.03,0.176,nn,nn00684946,2019-05-16T16:32:50.926Z,"15km NNE of Hawthorne, Nevada",earthquake,,1,0.2,8,reviewed,nn,nn
2019-05-15T20:56:54.126Z,58.1995,-155.9949,145.2,2.6,ml,,,,0.6,ak,ak01967lsmwn,2019-05-25T05:19:09.646Z,"66km SE of King Salmon, Alaska",earthquake,,0.4,,,reviewed,ak,ak
2019-05-15T20:33:37.450Z,28.1554,103.6621,37.67,4.8,mb,,30,7.776,0.64,us,usd0009i8f,2019-05-15T22:12:55.798Z,"9km ESE of Xiluodu, China",earthquake,7.3,6.3,0.054,107,reviewed,us,us
2019-05-15T19:31:44.150Z,57.4398,120.6751,14.74,4.7,mb,,41,6.471,0.79,us,usd0009i8e,2019-05-15T20:03:20.040Z,"157km ENE of Chara, Russia",earthquake,8.6,4.2,0.045,148,reviewed,us,us
2019-05-15T17:44:29.810Z,18.7818,-65.1428,36,2.66,md,7,332,0.9527,0.25,pr,pr2019135008,2019-05-15T21:03:16.334Z,"53km NNW of Charlotte Amalie, U.S. Virgin Islands",earthquake,3.45,12.71,0.31,4,reviewed,pr,pr
2019-05-15T17:34:03.390Z,50.1095,-179.9925,4.9,3.4,ml,,,,0.35,ak,ak01967jvkbt,2019-05-25T05:18:09.322Z,"142km SSW of Amatignak Island, Alaska",earthquake,,5.8,,,reviewed,ak,ak
2019-05-15T17:29:44.790Z,36.864,-97.4475,3.66,2.6,mb_lg,,69,0.15,0.28,us,usd0009i86,2019-05-17T21:01:50.828Z,"16km WNW of Blackwell, Oklahoma",earthquake,1.2,3.1,0.066,60,reviewed,us,us
2019-05-15T16:53:46.251Z,32.806,32.6513,10,4.8,mb,,49,2.222,0.83,us,us70003lna,2019-05-27T22:46:24.168Z,"162km NNE of `Izbat al Burj, Egypt",earthquake,6.1,1.8,0.039,209,reviewed,us,us
2019-05-15T16:18:14.060Z,19.4775,-155.5891667,-0.55,2.84,ml,14,106,0.01067,0.12,hv,hv70953986,2019-05-15T22:39:19.040Z,"29km E of Honaunau-Napoopoo, Hawaii",earthquake,0.42,0.29,0.204,42,reviewed,hv,hv
2019-05-15T16:12:19.868Z,-19.882,-177.6662,555.73,4.1,mb,,88,4.578,0.88,us,us60003r7b,2019-05-27T22:23:09.040Z,"137km NE of Ndoi Island, Fiji",earthquake,13.3,8.9,0.109,23,reviewed,us,us
2019-05-15T15:33:53.304Z,52.2979,-174.0231,10,2.5,ml,,326,0.144,0.56,us,us60003rzs,2019-05-27T21:58:56.040Z,"16km NE of Atka, Alaska",earthquake,7.6,2,,,reviewed,us,ak
2019-05-15T15:03:44.408Z,-2.8844,126.9256,10,4.5,mb,,62,3.658,0.81,us,us70003ljx,2019-05-27T21:48:21.040Z,"45km NNW of Namlea, Indonesia",earthquake,4.5,1.9,0.115,22,reviewed,us,us
2019-05-15T14:49:34.903Z,19.6251,-108.9998,10,4.6,mb,,189,4.135,1.3,us,usd000a19r,2019-05-15T21:40:15.040Z,"228km ENE of Socorro Island, Mexico",earthquake,7.6,1.6,0.033,279,reviewed,us,us
2019-05-15T14:09:00.567Z,-28.5516,-176.7205,35,5.3,mb,,70,11.78,0.96,us,us70003lj3,2019-05-15T15:48:01.040Z,"139km NE of Raoul Island, New Zealand",earthquake,11.3,1.9,0.033,304,reviewed,us,us
2019-05-15T13:28:22.170Z,4.1512,126.6475,32.53,4.6,mb,,112,3.088,0.6,us,us70003lin,2019-05-17T05:26:55.040Z,"190km SE of Sarangani, Philippines",earthquake,8.2,5.7,0.069,62,reviewed,us,us
2019-05-15T12:27:20.030Z,19.3448,-65.5931,45,2.67,md,3,347,1.5309,0.09,pr,pr2019135006,2019-05-15T17:14:48.946Z,"104km NNE of Vieques, Puerto Rico",earthquake,2.88,7.9,0.39,2,reviewed,pr,pr
2019-05-15T12:11:00.508Z,12.1559,46.1801,10,5.1,mb,,31,3.322,0.68,us,us70003lhd,2019-05-15T16:13:53.040Z,"138km SE of Zinjibar, Yemen",earthquake,6.4,1.9,0.064,79,reviewed,us,us
2019-05-15T10:54:43.074Z,37.8445,21.2357,10,4.6,mb,,80,0.861,0.9,us,us70003lge,2019-05-15T12:13:45.040Z,"1km WSW of Gastouni, Greece",earthquake,5.4,1.9,0.05,117,reviewed,us,us
2019-05-15T09:03:03.224Z,51.728,-169.2769,29.4,2.7,ml,,,,0.52,ak,ak01967exfiv,2019-05-25T05:17:30.927Z,"137km SSW of Nikolski, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2019-05-15T08:54:39.948Z,25.6984,125.6949,101.82,4.6,mb,,83,2.576,1.08,us,us70003lf8,2019-05-15T12:07:24.040Z,"107km NNE of Hirara, Japan",earthquake,5.2,9.6,0.05,118,reviewed,us,us
2019-05-15T08:40:52.510Z,19.176,-65.0861,86,2.73,md,3,340,1.2848,0.23,pr,pr2019135005,2019-05-15T11:37:13.738Z,"93km N of Charlotte Amalie, U.S. Virgin Islands",earthquake,7.05,13.61,0.36,3,reviewed,pr,pr
2019-05-15T08:32:05.002Z,32.2975,137.5062,423.45,4.2,mb,,74,2.109,0.71,us,us70003let,2019-05-15T12:12:30.040Z,"213km SE of Shingu, Japan",earthquake,11.1,13.6,0.124,18,reviewed,us,us
2019-05-15T08:16:46.281Z,64.9367,-162.3274,8.7,2.5,ml,,,,0.52,ak,ak01967eeuin,2019-05-25T05:17:25.485Z,"141km NNW of Unalakleet, Alaska",earthquake,,0.2,,,reviewed,ak,ak
2019-05-15T07:55:32.689Z,-21.6876,-70.5622,40.27,4.4,mb,,135,1.171,1.05,us,us70003lem,2019-05-15T10:35:01.040Z,"58km NW of Tocopilla, Chile",earthquake,6.6,3,0.081,44,reviewed,us,us
2019-05-15T06:51:15.983Z,36.8664,-97.4491,0.426,2.8,ml,,109,0.148,0.31,us,us70003ldp,2019-05-15T07:12:17.040Z,"16km WNW of Blackwell, Oklahoma",earthquake,1,1.7,,24,reviewed,ok,ok
2019-05-15T06:36:09.550Z,18.9393,-66.4321,27,2.78,md,13,269,0.4723,0.25,pr,pr2019135003,2019-05-15T09:23:39.724Z,"53km N of Tierras Nuevas Poniente, Puerto Rico",earthquake,1.1,5.72,0.06,10,reviewed,pr,pr
2019-05-15T05:24:32.952Z,29.7257,130.6783,35,5.4,mb,,37,3.393,1.55,us,us70003ld5,2019-05-16T13:55:40.675Z,"115km SSW of Nishinoomote, Japan",earthquake,6.7,1.9,0.026,510,reviewed,us,us
2019-05-15T05:09:08.225Z,51.5883,-175.151,27.6,3.5,ml,,,,0.82,ak,ak01967ckyvy,2019-05-25T05:17:08.097Z,"94km SW of Atka, Alaska",earthquake,,5.6,,,reviewed,ak,ak
2019-05-15T04:59:57.423Z,52.2406,178.9,26.3,2.7,ml,,,,0.32,ak,ak01967cacri,2019-05-25T05:18:19.224Z,"42km NE of Little Sitkin Island, Alaska",earthquake,,1.6,,,reviewed,ak,ak
2019-05-15T03:14:43.973Z,-9.8406,154.2741,10,4.8,mb,,121,7.028,0.87,us,us70003lbu,2019-05-15T03:32:50.040Z,"192km ESE of Kulumadau, Papua New Guinea",earthquake,13.8,1.9,0.101,30,reviewed,us,us
2019-05-15T03:06:47.394Z,56.1289,-148.472,9.9,2.9,ml,,,,0.41,ak,ak01967bdo8a,2019-05-25T05:17:02.763Z,"Gulf of Alaska",earthquake,,4.1,,,reviewed,ak,ak
2019-05-15T02:29:40.050Z,2.0991,96.461,39.55,4.4,mb,,203,1.365,0.66,us,us70003lbi,2019-05-27T21:33:17.040Z,"43km SSE of Sinabang, Indonesia",earthquake,9.9,5.7,0.092,34,reviewed,us,us
2019-05-15T01:25:40.090Z,-60.5726,-26.0946,10,4.5,mb,,152,17.609,0.88,us,us60003r6q,2019-05-27T03:10:16.040Z,"173km S of Bristol Island, South Sandwich Islands",earthquake,11.9,1.8,0.15,13,reviewed,us,us
2019-05-15T01:08:07.480Z,19.3383333,-155.194,6.61,2.51,ml,35,77,0.04069,0.06,hv,hv70953036,2019-05-22T04:15:36.040Z,"11km SSE of Volcano, Hawaii",earthquake,0.34,0.68,0.179,34,reviewed,hv,hv
2019-05-15T00:59:59.081Z,27.5866,142.8159,10,4.7,mb,,74,0.744,0.88,us,us70003laz,2019-05-27T03:01:41.040Z,"81km NE of Chichi-shima, Japan",earthquake,8.2,1.8,0.057,94,reviewed,us,us
2019-05-15T00:42:48.927Z,-3.1589,149.2658,10,4.7,mb,,84,2.197,0.56,us,us70003lat,2019-05-27T02:57:59.040Z,"182km WSW of Kavieng, Papua New Guinea",earthquake,6,1.9,0.104,28,reviewed,us,us
2019-05-15T00:33:45.948Z,-3.2352,148.9957,10,5.5,mww,,81,2.012,0.72,us,us70003lam,2019-05-27T02:39:18.891Z,"213km WSW of Kavieng, Papua New Guinea",earthquake,7.9,1.8,0.155,4,reviewed,us,us
2019-05-15T00:18:28.500Z,18.4425,-66.5751,111,2.63,md,4,243,0.3677,0.27,pr,pr2019135001,2019-05-15T07:06:05.390Z,"1km SW of Garrochales, Puerto Rico",earthquake,5.9,2.08,0.18,3,reviewed,pr,pr
2019-05-15T00:07:30.670Z,-7.0836,129.9368,132.81,4.1,mb,,90,4.734,0.71,us,us60003r6m,2019-05-27T02:35:29.040Z,"179km WNW of Saumlaki, Indonesia",earthquake,8.8,11.1,0.165,10,reviewed,us,us
2019-05-15T00:02:42.298Z,37.8527,21.2803,10,4.3,mb,,78,0.846,0.99,us,us70003la7,2019-05-27T02:28:29.040Z,"1km SE of Kavasilas, Greece",earthquake,5.6,1.9,0.091,34,reviewed,us,us
2019-05-14T23:51:32.098Z,35.4158,-97.9375,5,2.5,mb_lg,,66,0.231,0.73,us,us70003l9y,2019-05-20T21:24:06.331Z,"2km N of Union City, Oklahoma",earthquake,1.4,1.7,0.08,41,reviewed,us,us
2019-05-14T23:44:40.492Z,-7.425,121.1315,538.76,4.5,mb,,78,1.627,0.8,us,us60003qmq,2019-05-24T04:18:56.040Z,"109km N of Mbarungkeli, Indonesia",earthquake,7.4,8.4,0.222,6,reviewed,us,us
2019-05-14T23:32:54.175Z,42.5355,-111.1081,5,2.8,ml,,65,0.201,0.6,us,us70003l9n,2019-05-24T03:03:33.040Z,"25km SW of Afton, Wyoming",earthquake,1.2,1.5,0.039,88,reviewed,us,us
2019-05-14T23:32:49.781Z,-55.8925,-28.2458,43.82,4,mb,,113,5.001,0.3,us,us60003qmw,2019-05-24T04:09:15.040Z,"110km NW of Visokoi Island, South Georgia and the South Sandwich Islands",earthquake,15.5,6.8,0.299,3,reviewed,us,us
2019-05-14T23:29:18.962Z,13.6632,120.9158,100.12,4.1,mb,,130,0.436,0.73,us,us60003qmp,2019-05-24T03:01:29.040Z,"4km E of Tingloy, Philippines",earthquake,14.8,5.4,0.127,17,reviewed,us,us
2019-05-14T23:21:29.750Z,19.4285,-68.7511,9,3.32,md,10,215,0.9865,0.85,pr,pr2019134009,2019-05-20T03:58:50.040Z,"48km NE of Miches, Dominican Republic",earthquake,4.27,6.79,0.31,9,reviewed,pr,pr
2019-05-14T21:50:09.226Z,19.7238,-108.9238,10,4.9,mb,,180,4.055,0.67,us,us70003l8i,2019-05-27T23:20:25.320Z,"240km ENE of Socorro Island, Mexico",earthquake,8,1.9,0.047,144,reviewed,us,us
2019-05-14T21:12:44.930Z,52.2199,-168.3104,10,3.6,mb,,210,0.823,1.16,us,us60003rj4,2019-05-27T22:34:42.040Z,"88km SSE of Nikolski, Alaska",earthquake,2.9,1.9,0.144,12,reviewed,us,us
2019-05-14T21:05:45.119Z,44.568,-114.2878,5,2.7,ml,,69,0.68,0.94,us,us70003l8d,2019-05-27T22:15:21.040Z,"8km NNW of Challis, Idaho",earthquake,1.7,1.9,0.105,12,reviewed,us,us
2019-05-14T20:55:26.427Z,43.8449,147.9495,36.39,5.2,mww,,54,3.875,0.96,us,us70003l7d,2019-05-16T16:19:13.285Z,"98km E of Shikotan, Russia",earthquake,6.9,1.2,0.093,11,reviewed,us,us
2019-05-14T20:09:37.133Z,-3.7381,151.857,35.45,4.6,mb,,115,4.79,0.81,us,us70003l6p,2019-05-15T18:07:24.040Z,"61km NW of Rabaul, Papua New Guinea",earthquake,10,8.5,0.056,97,reviewed,us,us
2019-05-14T20:01:07.081Z,-35.6989,-103.8114,10,5,mb,,150,24.276,0.71,us,us70003l67,2019-05-15T17:56:10.040Z,"Southeast of Easter Island",earthquake,14,1.9,0.037,228,reviewed,us,us
2019-05-14T18:55:09.762Z,61.4052,-140.2738,5,3.4,ml,,31,0.382,0.67,us,us70003l4m,2019-05-24T02:02:05.275Z,"165km WNW of Haines Junction, Canada",earthquake,1,2,0.026,193,reviewed,us,us
2019-05-14T16:51:42.036Z,-4.2006,152.8841,10,4.4,mb,,125,0.718,0.95,us,us60003qm5,2019-05-26T19:01:59.040Z,"33km NNW of Taron, Papua New Guinea",earthquake,7.5,1.9,0.123,21,reviewed,us,us
2019-05-14T16:29:12.130Z,-5.5048,152.652,10,4.3,mb,,197,1.392,0.5,us,us60003qm3,2019-05-26T19:16:26.040Z,"122km SSW of Taron, Papua New Guinea",earthquake,10.8,1.9,0.138,15,reviewed,us,us
2019-05-14T16:14:29.351Z,12.5013,-87.036,151.77,4.5,mb,,131,0.194,0.92,us,us70003l2h,2019-05-26T18:38:40.040Z,"7km SW of Posoltega, Nicaragua",earthquake,6.8,3.2,0.054,101,reviewed,us,us
